sat_building_footprint,sat_tin_roof_area,sat_night_light,svy_total_assets,is_eligible,in_treatment_group
539.2279464858001,234.750097392525,0.2133333384990692,287.1245,1,0
359.23964433142504,214.17190725645003,0.1758333295583725,2074.4248,1,0
435.65672505712496,260.487007369875,0.2133333384990692,527.9894,1,0
215.702516440125,160.5438965988,0.18250000476837158,1623.9797,1,0
90.64607721097501,66.269708730225,0.20000000298023224,897.89575,1,0
836.0527496606999,337.584358843875,0.26249998807907104,642.6963,1,0
773.1843946719752,443.1963925174499,0.19833333790302277,1374.2305,1,0
141.4963156464,141.4963156464,0.20749999582767487,420.47638,1,0
114.22879648537501,30.725562131550003,0.20916666090488434,997.9882,1,0
25.736909977350006,0.0,0.18916666507720947,240.87872,1,0
321.597996258825,251.36004149685,0.19833333790302277,4306.75,1,0
307.879202834775,239.56868185965,0.20916666090488434,771.0371,1,0
110.65737505679999,110.65737505679999,0.18000000715255737,744.1785,1,0
132.14259285727502,103.45784297062502,0.18916666507720947,3659.8335,1,0
98.97939387765,18.423999433125,0.19833333790302277,197.91884,1,0
189.90891723375,111.11088888900001,0.20333333313465118,303.2998,1,0
68.14045328805001,43.820774036325005,0.20333333313465118,1058.1107,1,0
271.25796088462505,145.86138628132503,0.2133333384990692,2836.8828,1,0
550.7925492069,198.24223390042502,0.5866666436195374,1802.22,1,1
106.859196712125,106.859196712125,0.3449999988079071,4894.4736,1,1
125.73670997745,68.14045328805,0.3449999988079071,564.3043,1,1
282.142292857425,243.480238662375,0.22999998927116394,618.34894,1,1
255.89517981885,119.61427324275,0.29750001430511475,1987.9501,1,1
928.853017574625,761.2796565767251,0.22999998927116394,6881.268,1,1
408.84271972830004,332.822463605775,0.2433333396911621,832.32745,1,1
151.530309183825,110.03379353752501,0.23333333432674408,407.6009,1,1
17.516971768725,0.0,0.23333333432674408,404.34735,1,1
374.6024253972,94.27418786857501,0.19083333015441895,1765.4204,1,1
411.90393809565006,394.10352018180004,0.23333333432674408,1499.1097,1,1
144.727601700825,104.5349383221,0.19166666269302368,3149.6475,1,1
152.38064761919998,152.38064761919998,0.1966666728258133,1260.4371,1,1
1312.979233448025,660.3728289122249,0.19166666269302368,1323.8502,1,1
52.66429376422499,52.66429376422499,0.19333332777023315,3279.8013,1,1
78.0043791384,78.0043791384,0.20499999821186066,1707.7582,1,1
60.5440965987,0.0,0.19333332777023315,398.971,1,1
111.961227324375,111.961227324375,0.25,1178.564,1,0
448.978693878,395.06723707522497,0.1899999976158142,460.2382,1,0
230.8385405898,154.25139217702502,0.1899999976158142,2093.5947,1,0
266.382687188475,157.3692997734,0.20499999821186066,426.90024,1,0
165.07903492079998,28.061168367375004,0.2316666692495346,1106.4886,1,0
79.25154217695001,48.18584467125,0.25,964.53925,1,0
213.321568821075,168.877213265475,0.17416666448116302,2170.2163,1,1
1037.8097157606749,721.3704393431248,0.18916666507720947,2216.152,1,1
128.514482199675,112.187984240475,0.22500000894069672,1721.251,1,1
439.56828185985006,345.69091859445007,0.19499999284744263,382.65002,1,1
185.770603514925,91.3830371883,0.19499999284744263,2831.6455,1,1
250.90652766465004,109.24014433117503,0.1899999976158142,636.6517,1,1
510.37312891207506,424.99915000042506,0.2291666716337204,273.16455,1,0
674.4884469394501,330.72496213185,0.1850000023841858,2449.6704,1,0
78.4578929706,0.0,0.20416666567325592,1628.0957,1,0
94.387566326625,58.333216666724994,0.20416666567325592,484.97864,1,0
170.067687075,45.181315532925,0.23000000417232513,607.6194,1,0
110.033793537525,69.44430555562501,0.2291666716337204,709.7468,1,0
56.972675170124994,18.5940671202,0.24250000715255737,5394.855,1,1
37.811715759675,37.811715759675,0.37416666746139526,1950.8615,1,1
346.82470317495,327.720432993525,0.7041666507720947,2269.0483,1,1
165.362481065925,61.73457040822501,0.24250000715255737,2262.597,1,1
263.548225737225,0.0,0.37416666746139526,2342.1667,1,1
137.98158344685,63.832071882150004,0.46000000834465027,1053.856,1,0
152.94753990945003,90.2492526078,0.3841666579246521,589.27045,1,0
226.41678072584997,139.6822603176,0.6833333373069763,2353.9211,1,0
171.258160884525,88.038372675825,0.3841666579246521,1409.8624,1,0
182.31256054440001,132.6527959185,0.46000000834465027,324.96936,1,0
136.39428503415002,136.39428503415002,0.6833333373069763,588.2183,1,0
87.64154807265,87.64154807265,0.21916666626930237,2240.2344,1,1
115.92947335612502,115.92947335612502,0.2058333307504654,314.0294,1,1
113.1517011339,45.01124784585,0.21916666626930237,2192.6582,1,1
51.2470630386,51.2470630386,0.21916666626930237,1328.1744,1,1
47.222127777825,47.222127777825,0.21916666626930237,1481.9517,1,1
74.43295770982502,44.444355555600005,0.22833333909511566,1249.6196,1,1
90.192563378775,64.51234263045001,0.21916666626930237,1209.8162,1,1
168.93390249450002,145.57794013620003,0.1966666728258133,2910.1401,1,1
283.446145125,122.958937755225,0.22833333909511566,2832.6514,1,1
46.14503242635,46.14503242635,0.2016666680574417,1052.8038,1,1
50.113278458100005,50.113278458100005,0.2016666680574417,1461.7367,1,1
51.530509183725,51.530509183725,0.23083333671092987,1280.8302,1,1
133.44644512485002,111.56440272120003,0.20083333551883698,1003.31836,1,1
189.45540340155,164.228696485425,0.2016666680574417,1603.4432,1,1
145.86138628132503,97.56216315202502,0.2016666680574417,2512.1055,1,1
47.562263151975,47.562263151975,0.25083333253860474,1894.9011,1,1
221.88164240384998,141.7230725625,0.22166666388511658,2346.6992,1,1
55.328687528399996,55.328687528399996,0.22166666388511658,1515.7614,1,1
120.86143628130003,49.716453854925,0.25083333253860474,2564.7937,1,1
120.52130090714999,120.52130090714999,0.2016666680574417,1769.0486,1,1
216.26940873037506,189.05857879837504,0.23083333671092987,3454.041,1,1
71.825253174675,71.825253174675,0.2541666626930237,2065.7764,1,1
37.07475578235,37.07475578235,0.24583333730697632,1435.5001,1,0
57.369499773300014,35.20401122452501,0.18666666746139526,319.37796,1,0
41.0430018141,0.0,0.2475000023841858,434.45486,1,0
64.8524780046,55.045241383275,0.2633333206176758,1747.5432,1,0
177.43728684824998,157.5960566895,0.26750001311302185,1610.554,1,0
96.881892403725,96.881892403725,0.2475000023841858,165.49866,1,0
70.691468594175,70.691468594175,0.22083333134651184,542.67316,1,0
88.038372675825,60.940921201875,0.2475000023841858,2413.2734,1,0
88.718643424125,50.283346145175,0.2666666805744171,1624.8931,1,0
33.106509750600004,33.106509750600004,0.25833332538604736,745.1798,1,0
92.2900648527,92.2900648527,0.28083333373069763,1590.6001,1,0
63.095111904825,47.448884693925,0.20083333551883698,176.37184,1,0
466.83580102087495,331.7453682543,0.22750000655651093,2232.582,1,0
18.25393174605,0.0,0.25833332538604736,2259.1953,1,0
91.43972641732499,61.167678117974994,0.2475000023841858,2568.1108,1,1
114.909067233675,0.0,0.23749999701976776,1140.6614,1,1
156.2355151929,109.29683356020001,0.24166667461395264,2920.5688,1,1
97.222027777875,97.222027777875,0.24416667222976685,3257.3594,1,1
494.046630952875,107.19933208627502,0.24416667222976685,2096.9685,1,1
163.888561111275,163.888561111275,0.24416667222976685,1459.4172,1,1
186.05404966005,186.05404966005,0.19249999523162842,1914.2097,1,1
175.566542290425,131.7457682541,0.2016666680574417,5994.4736,1,1
136.564352721225,68.083764059025,0.22333332896232605,1459.186,1,1
78.96809603182501,46.201721655375,0.19750000536441803,1589.7468,1,1
114.34217494342501,0.0,0.21416667103767395,2245.1982,1,1
31.5192113379,0.0,0.2016666680574417,5567.8066,1,1
162.07450578247503,114.17210725635002,0.19333332777023315,1655.0469,1,1
158.21963820877502,131.12218673482502,0.19333332777023315,3186.1973,1,1
141.55300487542502,78.28782528352502,0.1850000023841858,2779.9167,1,1
116.156230272225,106.859196712125,0.2016666680574417,1028.1698,1,1
35.997660430875,0.0,0.2016666680574417,445.18903,1,1
102.15399070305,0.0,0.24166667461395264,1967.9177,1,1
22.845759297075,0.0,0.289166659116745,1455.9834,1,1
285.203511224775,219.670762471875,0.210833340883255,6617.8057,1,1
27.550965306149998,27.550965306149998,0.2016666680574417,540.95276,1,0
168.31032097522498,168.31032097522498,0.2475000023841858,3335.6226,1,1
426.5864484131251,347.27821700715003,0.24166667461395264,2049.9155,1,0
67.91369637195001,0.0,0.19750000536441803,3161.5215,1,0
46.768613945625,0.0,0.22333332896232605,4757.9146,1,0
61.79125963725,45.634829365125,0.22333332896232605,4113.2734,1,0
37.244823469425,0.0,0.19750000536441803,181.53777,1,0
211.05399966007502,177.09715147409997,0.1850000023841858,1795.9302,1,0
107.59615668945,62.868354988725,0.22333332896232605,632.3043,1,0
75.7368099774,75.7368099774,0.21416667103767395,2651.96,1,1
222.958737755325,185.4871573698,0.1550000011920929,2249.7397,1,1
875.9619668943,91.55310487537501,0.21416667103767395,1227.5431,1,1
484.3527727896,311.28055657627505,0.21416667103767395,1844.3174,1,1
124.94306077110002,83.72999126992501,0.18333333730697632,1803.5033,1,1
72.78897006810001,61.564502721150006,0.2224999964237213,1582.8651,1,1
626.0758453521,347.39159546520006,0.19750000536441803,1467.8806,1,1
57.199432086225016,0.0,0.2224999964237213,398.96173,1,1
83.956748186025,51.92733378689999,0.23416666686534882,2295.7683,1,1
82.709585147475,58.786730498924996,0.23416666686534882,935.5995,1,1
243.820374036525,106.405682879925,0.2549999952316284,1008.6299,1,0
15.816294897974998,15.816294897974998,0.25999999046325684,1644.1415,1,0
327.15354070327504,124.94306077110001,0.2408333420753479,1049.6937,1,0
1287.1856342416502,633.615512812425,0.27666667103767395,622.65466,1,0
182.42593900245,67.290114852675,0.2549999952316284,1971.0046,1,0
33.5600235828,33.5600235828,0.2408333420753479,1008.7409,1,0
218.42359943332508,206.17872596392505,0.27250000834465027,1180.8302,1,1
99.489596938875,99.489596938875,0.21416667103767395,1436.7904,1,1
144.04733095252502,144.04733095252502,0.20999999344348907,297.8772,1,1
90.02249569170002,90.02249569170002,0.18333333730697632,1347.3257,1,1
71.711874716625,56.179025963775004,0.27250000834465027,337.66217,1,1
94.274187868575,94.274187868575,0.22166666388511658,1688.4265,1,1
265.58903798212503,220.6344793653,0.2708333432674408,492.51935,1,0
54.421659864000006,0.0,0.2708333432674408,1280.8302,1,0
131.008808276775,64.569031859475,0.28083333373069763,361.31345,1,0
371.76796394595,251.530109183925,0.23666666448116302,6881.268,1,0
26.927383786874998,17.630350226775,0.23666666448116302,204.3242,1,0
146.2582108845,146.2582108845,0.1875,1142.028,1,0
445.46396167845006,233.44624512495,0.27666667103767395,1064.5508,1,0
169.103970181575,29.478399093,0.28166666626930237,1477.8195,1,0
496.6543354880251,54.478349093025,0.2608333230018616,509.7237,1,0
98.07236621325,64.22889648532501,0.2608333230018616,1199.156,1,0
119.72765170080001,39.79583877555001,0.29750001430511475,401.98013,1,0
182.482628231475,127.38069761917501,0.30666667222976685,503.25125,1,1
113.77528265317501,113.77528265317501,0.2541666626930237,3254.041,1,1
43.140503288024995,43.140503288024995,0.2641666531562805,1023.7253,1,1
210.37372891177503,60.65747505675,0.2641666531562805,830.1538,1,1
78.2311360545,78.2311360545,0.2541666626930237,1097.3801,1,1
110.77075351485,78.2311360545,0.2641666531562805,1776.5522,1,1
320.86103628150005,202.32385839022504,0.3316666781902313,2061.6143,1,1
153.17429682555,97.9589877552,0.2933333218097687,1005.10815,1,1
197.27851700700003,172.22187777795003,0.27166667580604553,660.24744,1,0
38.265229591875,38.265229591875,0.2933333218097687,979.66235,1,1
47.8457092971,47.8457092971,0.2933333218097687,1944.1322,1,1
187.41459115665,187.41459115665,0.2933333218097687,165.49866,1,1
144.55753401375,0.0,0.23666666448116302,3672.8733,1,1
98.695947732525,98.695947732525,0.2541666626930237,2088.4033,1,1
44.444355555600005,0.0,0.2541666626930237,1337.8195,1,1
158.72984127,116.77981179150001,0.25999999046325684,1394.7393,1,0
54.08152448985,54.08152448985,0.22749999165534973,899.0635,1,0
30.555494444475002,30.555494444475002,0.23666666448116302,720.56885,1,0
187.584658843725,58.7300412699,0.25999999046325684,5238.8486,1,0
411.28035657637497,121.54170702960002,0.2433333396911621,1177.5581,1,0
242.8566571431,228.287525283675,0.23666666448116302,5389.097,1,0
57.426189002325,57.426189002325,0.24166665971279144,881.8592,1,0
86.45107426312501,86.45107426312501,0.24166665971279144,3264.9788,1,0
117.97028560102501,117.97028560102501,0.28166666626930237,460.2613,1,0
59.353622789175006,59.353622789175006,0.3033333420753479,834.4549,1,0
47.165438548800005,34.750497392325,0.2608333230018616,668.95593,1,0
52.49422607715,52.49422607715,0.5216666460037231,737.68066,1,0
121.54170702960002,46.655235487575005,0.7008333206176758,207.54399,1,0
79.421609864025,51.530509183725,0.31583333015441895,781.7898,1,0
298.86561541979995,63.60531496605,0.5216666460037231,1369.985,1,0
429.987802154625,68.310520975125,0.31583333015441895,1317.2598,1,0
100.736759977425,45.69151859415,0.5216666460037231,1317.2737,1,0
68.14045328805,68.14045328805,1.3041666746139526,1459.3248,1,1
176.30350226775,100.05648922912499,0.6116666793823242,2195.9302,1,1
44.95455861682501,44.95455861682501,0.9424999952316284,2002.243,1,1
290.7023664402,290.7023664402,0.6116666793823242,1358.2958,1,1
126.13353458062502,92.40344331075002,0.9424999952316284,896.88983,1,1
480.72466213200005,118.93400249445,1.3041666746139526,5218.1294,1,1
498.4117015878,120.63467936520001,0.7699999809265137,3307.9895,1,1
209.23994433127498,185.09033276662498,0.19333332777023315,1416.291,1,1
77.94768990937501,77.94768990937501,0.19333332777023315,2528.2344,1,1
101.19027380962501,101.19027380962501,0.28166666626930237,1428.2345,1,1
142.346654081775,142.346654081775,0.20999999344348907,3977.8818,1,1
88.37850804997501,88.37850804997501,0.2433333396911621,1286.2296,1,1
304.64791678035,304.64791678035,0.20333333313465118,3853.151,1,1
86.337695805075,0.0,0.22833333909511566,3505.7002,1,1
31.575900566925,0.0,0.22333332896232605,2916.2678,1,0
55.782201360600006,55.782201360600006,0.2083333283662796,2658.527,1,0
427.4367868485,99.88642154205,0.22333332896232605,3731.5066,1,0
160.82734274392502,14.002239569175,0.2433333396911621,1417.3894,1,0
135.03374353755,74.773093083975,0.20916666090488434,2417.3662,1,0
82.76627437650001,0.0,0.23333333432674408,501.55164,1,0
25.566842290275,25.566842290275,0.2241666615009308,295.735,1,0
92.573510997825,64.6257210885,0.22833333909511566,1963.626,1,0
202.26716916120003,77.55086530620002,0.2199999988079071,370.99088,1,0
206.91568594125,180.441815986575,0.2708333432674408,1309.6243,1,0
65.47605952387501,0.0,0.2175000011920929,810.8221,1,0
75.793499206425,52.437536848125,0.20916666090488434,672.0615,1,0
128.91130680285,42.913746371925,0.28166666626930237,252.7113,1,0
175.0563392292,119.67096247177501,0.19333332777023315,430.13525,1,0
178.28762528362503,178.28762528362503,0.18333333730697632,3774.7485,1,0
137.07455578245,79.761745238175,0.2133333384990692,1391.6823,1,0
75.62343151935,55.668822902550005,0.19333332777023315,1965.684,1,0
748.5245800461001,478.74053911612503,0.18666666746139526,3170.2627,1,0
263.321468821125,199.71615385507502,0.18333333730697632,1368.8496,1,0
132.53941746045,97.67554161007502,0.2150000035762787,1328.0726,1,0
327.15354070327504,124.9430607711,0.2841666638851166,1636.6979,1,0
30.1586698413,0.0,0.22166666388511658,584.9879,1,0
56.972675170125,56.972675170125,0.23416666686534882,1678.8185,1,0
54.30828140595,54.30828140595,0.26249998807907104,235.51627,1,0
133.389755895825,133.389755895825,0.3058333396911621,1113.0652,1,0
209.75014739250003,183.95654818612502,0.2641666829586029,2868.6184,1,0
1250.90452766565,721.20037165605,0.24916666746139526,487.5685,1,0
109.63696893435,109.63696893435,0.2549999952316284,1230.2926,1,0
160.20376122465,160.20376122465,0.31333333253860474,1639.9932,1,0
61.337745805050005,61.337745805050005,0.26249998807907104,6881.268,1,0
455.15781984172503,347.27821700715003,0.26249998807907104,1875.5001,1,0
373.865465419875,191.77966179157505,0.23333333432674408,5371.6616,1,0
54.251592176925,0.0,0.23416666686534882,1504.3242,1,0
1377.3215083914001,940.9261226800786,0.46916666626930237,2650.8613,1,0
953.1160075973252,580.5543944450251,0.31333333253860474,1224.8699,1,0
294.047030952675,200.849938435575,0.31333333253860474,559.2323,1,0
1484.4873938325431,940.9261226800786,0.27166667580604553,617.25055,1,0
67.1200471656,67.1200471656,0.31333333253860474,563.4871,1,0
289.625271088725,222.84535929727502,0.3333333432674408,1000.1758,1,0
566.6655333338999,399.375618481125,0.4191666543483734,675.31506,1,0
999.43110771075,717.4021933113751,0.4191666543483734,1651.8442,1,0
170.351133220125,140.36253106590001,0.4300000071525574,1556.1267,1,1
40.646177210925,40.646177210925,0.38333332538604736,1486.2065,1,1
219.5006947848,181.235465192925,0.3408333361148834,3958.527,1,1
41.326447959225,41.326447959225,0.38333332538604736,1371.1528,1,1
125.226506916225,41.15638027215,0.30000001192092896,772.114,1,1
81.462422108925,81.462422108925,0.4300000071525574,949.2173,1,1
1484.4873938325431,940.9261226800786,0.36250001192092896,5314.904,1,1
36.111038888925,0.0,0.289166659116745,267.77432,1,0
157.14254285730001,92.40344331074999,0.2958333492279053,1528.0264,1,0
227.834011451475,212.074405782525,0.28999999165534973,3171.0002,1,0
160.940721201975,41.9500294785,0.22166666388511658,448.971,1,0
312.074205782625,122.67549161010001,0.28999999165534973,1075.3613,1,0
151.98382301602499,80.61208367354999,0.23250000178813934,834.54736,1,0
109.63696893435,100.33993537425,0.23916666209697723,865.6839,1,0
73.52593004542501,73.52593004542501,0.23916666209697723,2513.1345,1,0
253.23078605467504,253.23078605467504,0.2358333319425583,2419.3872,1,0
247.50517392315004,145.91807551035,0.23250000178813934,820.5597,1,0
630.8377405901999,395.974264739625,0.2358333319425583,587.1893,1,0
37.131445011375,37.131445011375,0.23999999463558197,615.1463,1,0
163.32166882102499,116.77981179150001,0.25833332538604736,5088.8657,1,0
118.48048866225001,78.9114068028,0.2383333295583725,591.45337,1,0
125.85008843550001,90.305941836825,0.23999999463558197,524.8237,1,0
64.002139569225,0.0,0.25833332538604736,247.33034,1,0
310.71366428602494,219.103870181625,0.23999999463558197,6881.268,1,0
310.54359659895,218.70704557845,0.23999999463558197,1146.2828,1,0
492.85615714335,56.85929671207501,0.8324999809265137,1477.6044,1,1
40.306041836775,0.0,0.39916667342185974,2341.2302,1,1
130.49860521555001,62.52821961457501,0.26333335041999817,3214.1636,1,1
74.26289002275,0.0,0.24166667461395264,966.28284,1,1
76.700526870825,76.700526870825,0.24166667461395264,2735.692,1,1
144.84098015887503,89.00208956925002,0.27916666865348816,1883.9797,1,1
126.19022380965,73.0157269842,0.2841666638851166,1392.6813,1,1
137.358001927575,137.358001927575,0.2224999964237213,2474.5173,1,1
284.92006507965004,258.61626281205,0.2224999964237213,844.1785,1,1
101.530409183775,0.0,0.2841666638851166,368.24142,1,1
69.784440929775,69.784440929775,0.2666666805744171,1695.3313,1,1
158.84321972805003,105.89547981870001,0.2666666805744171,3331.368,1,1
75.39667460324999,75.39667460324999,0.23666666448116302,1689.4786,1,1
215.64582721109997,189.45540340154997,0.6391666531562805,1635.7151,1,0
43.934152494375,43.934152494375,0.4424999952316284,351.01398,1,0
23.752786961475,0.0,0.4424999952316284,1486.054,1,0
98.35581235837499,98.35581235837499,0.4424999952316284,300.0185,1,0
1484.4873938325431,825.395174604,0.4424999952316284,204.98325,1,0
71.37173934247501,0.0,0.3008333444595337,6881.268,1,0
448.1283554426249,238.32151882110003,0.3083333373069763,1268.9559,1,0
72.22207777785,72.22207777785,0.2983333468437195,594.26294,1,0
178.45769297069998,147.73213083915,0.2758333384990692,937.7732,1,1
145.18111553302498,145.18111553302498,0.26499998569488525,2523.212,1,1
43.59401712022501,43.59401712022501,0.26499998569488525,1533.5183,1,1
220.46441167822502,167.403293310825,0.2316666692495346,2228.1885,1,1
176.700326870925,162.47133038565,0.20083333551883698,601.1678,1,1
286.28060657625,252.663893764425,0.2775000035762787,2738.918,1,1
451.52970918412495,158.61646281195002,0.3241666555404663,982.85583,1,1
133.786580499,133.786580499,0.2775000035762787,2186.2295,1,1
367.969785601275,320.350833220275,0.2800000011920929,1390.3688,1,1
344.4437555559,245.067537075075,0.2800000011920929,2364.641,1,1
109.63696893435,109.63696893435,0.3316666781902313,3024.3174,1,1
211.1106888891,70.63477936515,0.375,1838.971,1,0
528.8538175742251,138.831921882225,0.3199999928474426,1635.7614,1,1
177.66404376435,161.16747811807502,0.25,1684.1023,1,1
111.3376458051,111.3376458051,0.2199999988079071,1236.7441,1,0
375.11262845842504,126.98387301600002,0.23999999463558197,2814.1636,1,0
38.0951619048,38.0951619048,0.2108333259820938,1008.8103,1,0
342.96983560125,281.8588467123,0.2175000011920929,3949.6938,1,0
548.2415339007749,477.946889909775,0.24916666746139526,2024.026,1,0
92.63020022685001,77.72093299327501,0.21000000834465027,3947.4968,1,0
107.539467460425,93.593917120275,0.2800000011920929,1910.984,1,0
203.91115680292503,203.91115680292503,0.2150000035762787,540.2729,1,1
294.954058617075,294.954058617075,0.19333334267139435,2315.248,1,1
106.519061337975,79.25154217695001,0.19333334267139435,1723.6028,1,1
50.736859977375005,50.736859977375005,0.2916666567325592,853.257,1,0
105.271898299425,105.271898299425,0.17666666209697723,1300.0693,1,0
27.267519161025,27.267519161025,0.17666666209697723,1375.4076,1,0
112.24467346950001,112.24467346950001,0.20916666090488434,338.73282,1,0
110.4306181407,0.0,0.20250000059604645,1207.7582,1,0
152.72078299335,97.56216315202501,0.17666666209697723,747.3812,1,0
114.00203956927501,43.934152494375,0.2133333384990692,471.00012,1,0
45.181315532925005,45.181315532925005,0.13333334028720856,641.9494,1,1
507.652045918875,455.15781984172503,0.18416666984558105,1554.7046,1,1
17.403593310675,17.403593310675,0.12833333015441895,2184.241,1,1
209.41001201835,195.634529365275,0.20916666090488434,1088.357,1,1
237.13104501157503,198.24223390042505,0.3266666829586029,6881.268,1,1
53.40125374154999,35.544146598675,0.13333334028720856,868.51434,1,1
159.29673356025,143.253681746175,0.18416666984558105,2996.023,1,1
317.91319637219993,317.91319637219993,0.20916667580604553,1185.1682,1,0
71.371739342475,0.0,0.2433333396911621,3009.0647,1,0
194.89756938795003,113.54852573707501,0.23749999701976776,314.02475,1,0
356.972075170425,301.983523016175,0.17916667461395264,298.9386,1,0
23.46934081635,0.0,0.23749999701976776,920.4764,1,0
275.79309920662496,209.126565873225,0.2708333432674408,165.49866,1,0
343.139903288325,130.328537528475,0.17916667461395264,1090.466,1,0
314.28508571460003,32.029414399125,0.1733333319425583,3157.128,1,0
95.861486281275,69.8411301588,0.17916665971279144,1811.0765,1,0
34.2402943311,0.0,0.17916665971279144,1255.0237,1,0
235.99726043107503,170.46451167817503,0.17916665971279144,587.1939,1,0
67.68693945585001,0.0,0.14416666328907013,982.8882,1,0
186.6209419503,22.56231315195,0.14416666328907013,979.7086,1,0
46.4851678005,46.4851678005,0.17916665971279144,5098.312,1,0
21.938731632674997,0.0,0.1808333396911621,320.47638,1,0
444.84038015917497,203.68439988682502,0.2224999964237213,2845.3694,1,1
244.55733401385,244.55733401385,0.17999999225139618,5433.183,1,1
588.2074403634,302.096901474225,0.19249999523162842,1949.8324,1,1
81.80255748307499,81.80255748307499,0.16249999403953552,1371.1528,1,1
78.741339115725,60.5440965987,0.16249999403953552,1290.415,1,1
329.647866780375,282.482428231575,0.14750000834465027,3549.74,1,1
63.43524727897501,63.43524727897501,0.14750000834465027,1422.7656,1,1
243.48023866237497,224.26259002289999,0.18916666507720947,1460.3307,1,1
170.69126859427502,106.575750567,0.18916666507720947,999.75494,1,1
1484.4873938325431,939.4539034023,0.17166666686534882,1821.7367,1,1
509.692858163775,180.61188367365,0.14750000834465027,1103.3645,1,1
182.0858036283,83.33316666675,0.17166666686534882,3198.0347,1,1
430.49800521585007,254.30788140615002,0.2541666626930237,6881.268,1,0
295.18081553317506,295.18081553317506,0.5483333468437195,1883.9172,1,0
181.17877596390002,181.17877596390002,1.3041666746139526,569.985,1,0
231.68887902517503,165.13572414982502,1.3041666746139526,2833.4722,1,0
82.93634206357501,0.0,0.4891666769981384,952.8501,1,1
56.9159859411,56.9159859411,0.5074999928474426,1108.741,1,1
122.73218083912501,122.73218083912501,0.30250000953674316,4029.2637,1,1
923.3541623592001,348.35531235862504,0.39500001072883606,2531.3447,1,1
468.2530317465,147.8455092972,0.6683333516120911,1153.7913,1,1
22.10879931975,0.0,0.3841666579246521,1158.1802,1,1
1105.156519842375,420.63407936550004,0.3841666579246521,1189.386,1,1
108.333116666775,61.621191950174996,0.3675000071525574,356.37183,1,1
493.479738662625,443.139703288425,0.3675000071525574,5069.742,1,1
1235.655125057925,483.38905589617497,1.3041666746139526,6881.268,1,0
139.738949546625,67.17673639462501,1.3041666746139526,165.49866,1,0
